full_name,id,name,is_fork,owner,owner_url,repo_url,stars,forks,watchers,language,description,open_issues,license_name,topics,default_branch,pushed_at,created_at,updated_at
Flux-Point-Studios/talos-dexter-integration,917327155,talos-dexter-integration,False,Flux-Point-Studios,https://github.com/Flux-Point-Studios,https://github.com/Flux-Point-Studios/talos-dexter-integration,13,5,13,TypeScript,AI Agent portfolio management on Cardano,0,,,main,2025-01-18 19:06:21+00:00,2025-01-15 19:20:02+00:00,2025-02-17 11:19:26+00:00
stellar/basic-payment-app,658935069,basic-payment-app,False,stellar,https://github.com/stellar,https://github.com/stellar/basic-payment-app,11,28,11,Svelte,An example payments application demonstrating integrations of various features and SEPs in a user-facing product.,8,Apache License 2.0,,main,2025-01-05 02:54:14+00:00,2023-06-26 19:59:35+00:00,2025-01-18 09:38:13+00:00
OpenJavaCoder/OpenJavaCoder-DEX-JavaScript-Front-Running-Bot-V4,834503048,OpenJavaCoder-DEX-JavaScript-Front-Running-Bot-V4,False,OpenJavaCoder,https://github.com/OpenJavaCoder,https://github.com/OpenJavaCoder/OpenJavaCoder-DEX-JavaScript-Front-Running-Bot-V4,7,19,7,JavaScript,"Automate your trading with our open-source JavaScript bot that performs Front Running on DEX's. Simple to use and profitable, start making money now.",0,,"bitcoin, hardhat, metamask, solidity-contracts, web3",main,2024-10-26 18:10:11+00:00,2024-07-27 13:15:13+00:00,2025-02-07 21:29:48+00:00
jordantete/grid_trading_bot,833646435,grid_trading_bot,False,jordantete,https://github.com/jordantete,https://github.com/jordantete/grid_trading_bot,32,16,32,Python,🤖 Open-source cryptocurrency trading bot designed to perform grid trading strategies using historical data for backtesting,1,MIT License,"algorithmic-trading, backtesting, crypto-bot, crypto-trading, cryptocurrency, grid-trading, technical-analysis, trading-strategy, open-source, python, bot, crypto",master,2025-02-18 13:54:14+00:00,2024-07-25 13:17:38+00:00,2025-02-21 12:45:19+00:00
adrianhajdin/project_crowdfunding,576258394,project_crowdfunding,False,adrianhajdin,https://github.com/adrianhajdin,https://github.com/adrianhajdin/project_crowdfunding,732,394,732,JavaScript,"With a stunning design, connected to the blockchain, metamask pairing, interaction with smart contracts, sending Ethereum through the blockchain network, and writing solidity code.",68,,"web3, blockchain, solidity, thirdweb",master,2024-06-22 04:06:48+00:00,2022-12-09 11:46:37+00:00,2025-02-18 17:57:09+00:00
BitFancy/Solana-MEV-Bot-Optimized,878974339,Solana-MEV-Bot-Optimized,False,BitFancy,https://github.com/BitFancy,https://github.com/BitFancy/Solana-MEV-Bot-Optimized,176,46,176,Rust,"Solana MEV (arbitrage) bot implemented in Rust, with backrunning and flashloan implemented using jito and private rpc on several DEX",1,,"arbitrage, mev, solana, solana-mev-bot, tradingbot, rust, dex, frontrunning, raydium, flashloan",main,2025-02-10 08:32:04+00:00,2024-10-26 16:09:13+00:00,2025-02-21 14:34:38+00:00
code-squads/medblock,453300418,medblock,False,code-squads,https://github.com/code-squads,https://github.com/code-squads/medblock,18,6,18,JavaScript,"Decentralized Platform to store Medical History, Runner Up in KardiaChain Pioneer hackathon",0,,"react, blockchain, hackathon, kardiachain",master,2024-04-10 07:23:46+00:00,2022-01-29 04:58:16+00:00,2024-10-20 20:30:56+00:00
stealthdrop/stealthdrop,446647565,stealthdrop,False,stealthdrop,https://github.com/stealthdrop,https://github.com/stealthdrop/stealthdrop,355,33,355,Circom,Anonymous Airdrops using ZK-SNARKs,18,GNU General Public License v3.0,"ethereum, zero-knowledge, zk-snarks",main,2024-03-11 23:42:32+00:00,2022-01-11 02:12:56+00:00,2025-02-11 03:11:25+00:00
nkaz001/sample-trading-bot,355916365,sample-trading-bot,False,nkaz001,https://github.com/nkaz001,https://github.com/nkaz001/sample-trading-bot,51,15,51,Python,Binance Futures Sample Trading Bot,1,,"trading, trading-bot, trading-strategies, algo-trading, algotrading, automated-trading-bot, automated-trading, binance, binance-api, bitcoin, cryptocurrency-trading-bot, cryptocurrency",master,2024-03-24 13:35:16+00:00,2021-04-08 13:22:30+00:00,2025-01-15 09:54:16+00:00
ronanyeah/pow-dapp,743717295,pow-dapp,False,ronanyeah,https://github.com/ronanyeah,https://github.com/ronanyeah/pow-dapp,9,25,9,Elm,The world's first proof-of-work NFT 💥,8,,"blockchain, elm, nft, solana",master,2024-07-13 11:10:09+00:00,2024-01-15 20:44:27+00:00,2024-08-06 07:05:53+00:00
Codigo-io/platform,682227100,platform,False,Codigo-io,https://github.com/Codigo-io,https://github.com/Codigo-io/platform,13,10,13,,Código is an AI-Powered Code Generation Platform for blockchain developers and web3 teams that saves development time and increases the security of the code across a variety of blockchains.,22,,"blockchain, code-generation, solana, platform, developer-tools",develop,2024-03-25 18:10:34+00:00,2023-08-23 18:07:32+00:00,2025-01-10 03:18:18+00:00
Victor-Sava/LuminaPay,803727403,LuminaPay,False,Victor-Sava,https://github.com/Victor-Sava,https://github.com/Victor-Sava/LuminaPay,39,7,39,TypeScript,"LuminaPay is an innovative cryptocurrency payment platform designed to provide comprehensive payment solutions for businesses and individual users. It supports various cryptocurrencies, offers detailed financial reporting, and includes wallet blacklist management. LuminaPay is open source and encourages community contributions to enhance its featur",1,,"blockchain, cryptocurrency, trx, usdt",master,2024-05-23 03:07:30+00:00,2024-05-21 09:19:29+00:00,2024-09-17 17:36:09+00:00
TimeleapLabs/timeleap,723142508,timeleap,False,TimeleapLabs,https://github.com/TimeleapLabs,https://github.com/TimeleapLabs/timeleap,42,21,42,Go,"Timeleap is a distributed computing platform that allows you to run your applications on a global network of computers. It is designed to be fast, secure, and scalable.",0,Other,"blockchain, decentralized-applications, distributed-computing, edge-computing, grid-computing",develop,2025-02-17 10:04:35+00:00,2023-11-24 19:55:16+00:00,2025-02-17 12:04:44+00:00
powerpool-finance/powerpool-agent-v2-node,550520396,powerpool-agent-v2-node,False,powerpool-finance,https://github.com/powerpool-finance,https://github.com/powerpool-finance/powerpool-agent-v2-node,7,5,7,TypeScript,"🖥️ Node for Power Agent V2: The Node is an off-chain software that reads data about the current network state from Subquery or Subgraph indexers, handles events from different implementations of Power Agent V2 contracts on various blockchains and rollups, automatically sends transactions, and performs slashing in case of no execution.",1,,,master,2024-12-28 13:34:15+00:00,2022-10-12 22:55:21+00:00,2024-12-09 17:45:37+00:00
crypto-org-chain/cronos,388427168,cronos,False,crypto-org-chain,https://github.com/crypto-org-chain,https://github.com/crypto-org-chain/cronos,310,243,310,Go,"Cronos is the first Ethereum-compatible blockchain network built on Cosmos SDK technology. Cronos aims to massively scale the DeFi, GameFi, and overall Web3 user community by providing builders with the ability to instantly port apps and crypto assets from other chains while benefiting from low transaction fees, high throughput, and fast finality.",89,Other,"blockchain, evm, cosmos-sdk, ethermint",main,2025-02-20 11:22:56+00:00,2021-07-22 10:48:01+00:00,2025-02-22 02:25:11+00:00
cutupdev/Solana-Copytrading-bot,871386724,Solana-Copytrading-bot,False,cutupdev,https://github.com/cutupdev,https://github.com/cutupdev/Solana-Copytrading-bot,72,55,72,TypeScript,"Copy Trading: Solana copytrading bot source code, copy trading target wallet ",1,,"copytrading, dex, pumpfun, raydium-bot, solana",main,2024-12-21 15:28:22+00:00,2024-10-11 21:24:31+00:00,2025-02-17 00:50:05+00:00
SiaFoundation/hostd,496364097,hostd,False,SiaFoundation,https://github.com/SiaFoundation,https://github.com/SiaFoundation/hostd,43,17,43,Go,The next generation of Sia hosting. Stable. Fast. Scalable.,42,MIT License,"blockchain, decentralized-storage, golang, storage, hacktoberfest",master,2025-02-17 21:10:49+00:00,2022-05-25 19:29:12+00:00,2025-02-17 21:10:38+00:00
